contract_id,vendor_id,vendor_name,category,contract_start_date,contract_end_date,negotiated_rate,payment_terms,is_active_contract,expiration_status,contract_duration_years,total_estimated_savings,pos_on_contract,spend_on_contract,realized_savings,savings_realization_rate,savings_gap,realization_tier
C00546,V00423,Jimenez-Parker,Raw Materials,2023-03-21,2025-03-20,0.161,Net 60,False,Expired,2.0,846461.12,2,14668.28,2814.77124811564,0.003325340269,843646.3487518843,Significant Shortfall
C00547,V00423,Jimenez-Parker,Raw Materials,2023-06-15,2026-06-14,0.081,Net 45,False,Expired,3.0,1496260.38,8,193350.82,17041.80244891124,0.011389596809,1479218.5775510888,Significant Shortfall
C00548,V00234,Parsons-Hall,Marketing,2024-03-02,2026-03-02,0.18,Net 15,False,Expired,2.0,161115.96,22,121530.45,26677.41583883775,0.165578977023,134438.54416116225,Significant Shortfall
C00549,V00312,"Mullen, Brewer and Hernandez",Raw Materials,2024-02-11,2026-02-10,0.067,Net 15,False,Expired,2.0,649398.04,8,90735.02,6515.80527656222,0.010033607857,642882.2347234378,Significant Shortfall
C00550,V00312,"Mullen, Brewer and Hernandez",Raw Materials,2022-03-26,2025-03-25,0.229,Net 15,False,Expired,3.0,1052224.05,1,7864.02,2335.74653524122,0.002219818617,1049888.3034647587,Significant Shortfall
C00551,V00165,Tran Ltd,Professional Services,2024-06-04,2027-06-04,0.152,Net 15,True,Active,3.0,841513.53,10,215946.96,38707.47395818968,0.045997446955,802806.0560418103,Significant Shortfall
C00552,V00165,Tran Ltd,Professional Services,2023-08-02,2026-08-01,0.121,Net 30,False,Expired,3.0,303112.83,1,42731.44,5882.25739369632,0.019406164344,297230.5726063037,Significant Shortfall
C00553,V00137,"Hernandez, Martinez and Caldwell",MRO,2023-09-28,2025-09-27,0.192,Net 60,False,Expired,2.0,283865.44,3,45922.95,10912.3841411379,0.038442101797,272953.0558588621,Significant Shortfall
C00554,V00137,"Hernandez, Martinez and Caldwell",MRO,2024-02-14,2026-02-13,0.246,Net 60,False,Expired,2.0,576786.58,6,60997.15,19900.92692615105,0.034503103256,556885.6530738489,Significant Shortfall
C00555,V00198,"Anderson, Roberts and Gilmore",Logistics,2023-12-26,2026-12-25,0.242,Net 60,True,Active,3.0,147692.76,6,90645.19,28939.49340266066,0.195943886502,118753.26659733935,Significant Shortfall
C00556,V00259,Hill-Donaldson,Raw Materials,2022-12-29,2024-12-28,0.155,Net 45,False,Expired,2.0,617869.2,4,33797.68,6199.57444926904,0.010033797524,611669.625550731,Significant Shortfall
C00557,V00259,Hill-Donaldson,Raw Materials,2024-05-31,2027-05-31,0.176,Net 30,True,Active,3.0,1005693.3,4,49854.75,10648.58737815675,0.010588304981,995044.7126218432,Significant Shortfall
C00558,V00233,Lozano Ltd,Raw Materials,2024-01-22,2028-01-21,0.21,Net 30,True,Active,4.0,652499.44,6,92156.54,24497.3081187639,0.037543799453,628002.1318812361,Significant Shortfall
C00559,V00233,Lozano Ltd,Raw Materials,2023-03-27,2026-03-26,0.157,Net 15,False,Expired,3.0,45851.61,11,199626.71,37178.4026122502,0.810841813674,8673.2073877498,Underperforming
C00560,V00116,"Griffin, Moore and Hensley",Raw Materials,2022-10-22,2025-10-21,0.165,Net 60,False,Expired,3.0,517325.55,7,117351.5,23189.218513685,0.044825194723,494136.331486315,Significant Shortfall
C00561,V00116,"Griffin, Moore and Hensley",Raw Materials,2022-09-16,2025-09-15,0.108,Net 60,False,Expired,3.0,81929.58,5,63103.79,7640.36918122307,0.093255319766,74289.21081877693,Significant Shortfall
C00562,V00121,Mccarthy Inc,Professional Services,2023-05-14,2027-05-13,0.102,Net 45,True,Active,4.0,1273428.12,6,179125.19,20346.06833354174,0.015977398342,1253082.0516664584,Significant Shortfall
C00563,V00121,Mccarthy Inc,Professional Services,2022-04-29,2026-04-28,0.06,Net 30,False,Expired,4.0,1981115.08,5,90669.02,5787.38423409874,0.00292127615,1975327.6957659014,Significant Shortfall
C00564,V00350,Mitchell and Sons,Logistics,2024-02-16,2026-02-15,0.075,Net 60,False,Expired,2.0,95325.02,1,24694.16,2002.22918718696,0.02100423569,93322.79081281304,Significant Shortfall
C00565,V00225,"Vega, Jimenez and Aguilar",Professional Services,2023-12-20,2027-12-19,0.106,Net 30,True,Active,4.0,1721402.44,10,477356.19,56599.27995991227,0.032879748887,1664803.1600400878,Significant Shortfall
C00566,V00403,Owens-Holmes,Logistics,2024-03-25,2028-03-24,0.085,Net 45,True,Active,4.0,1199869.44,93,1593100.39,147992.93262200826,0.123340863338,1051876.5073779917,Significant Shortfall
C00567,V00403,Owens-Holmes,Logistics,2023-11-26,2026-11-25,0.124,Net 45,True,Expiring in 90 days,3.0,287837.07,91,1618146.18,229052.65494405798,0.795771909935,58784.41505594202,Underperforming
C00568,V00398,Conner and Sons,IT Services,2022-02-11,2026-02-10,0.222,Net 30,False,Expired,4.0,711982.08,6,314133.99,89637.20546642556,0.12589812017,622344.8745335744,Significant Shortfall
C00569,V00398,Conner and Sons,IT Services,2023-07-25,2025-07-24,0.169,Net 15,False,Expired,2.0,825289.3,0,0.0,0.0,0.0,825289.3,Unused Contract
C00570,V00128,Price Ltd,Capital Equipment,2024-02-02,2027-02-01,0.204,Net 15,True,Active,3.0,379782.75,5,261816.95,67098.81632244865,0.176676840437,312683.93367755134,Significant Shortfall
C00571,V00128,Price Ltd,Capital Equipment,2022-01-15,2024-01-15,0.092,Net 60,False,Expired,2.0,739673.88,0,0.0,0.0,0.0,739673.88,Unused Contract
C00572,V00286,Walker-Rodriguez,Professional Services,2024-04-26,2027-04-26,0.201,Net 45,True,Active,3.0,200511.72,8,307184.4,77276.6764776864,0.385397304844,123235.0435223136,Significant Shortfall
C00573,V00412,Curtis-Wang,Professional Services,2022-05-24,2025-05-23,0.11,Net 45,False,Expired,3.0,1126841.31,7,231391.38,28598.93469513828,0.025379735763,1098242.3753048617,Significant Shortfall
C00574,V00412,Curtis-Wang,Professional Services,2023-02-20,2026-02-19,0.187,Net 60,False,Expired,3.0,603403.62,4,117372.52,26997.123281996,0.044741400925,576406.496718004,Significant Shortfall
C00575,V00108,Riggs PLC,MRO,2024-06-22,2027-06-22,0.052,Net 15,True,Active,3.0,1393017.12,10,34615.64,1898.74819690044,0.00136304728,1391118.3718030995,Significant Shortfall
C00576,V00371,"White, Taylor and Baldwin",Logistics,2023-01-25,2026-01-24,0.242,Net 30,False,Expired,3.0,1033828.17,4,62151.35,19842.5154527389,0.01919324316,1013985.6545472611,Significant Shortfall
C00577,V00326,Warren-Bishop,Facilities,2024-06-26,2028-06-25,0.177,Net 15,True,Active,4.0,1914119.96,11,87100.21,18732.36596993409,0.009786411699,1895387.594030066,Significant Shortfall
C00578,V00134,King-Miller,Professional Services,2024-04-08,2027-04-08,0.117,Net 30,True,Active,3.0,422619.09,9,371009.63,49159.82630326253,0.116321830855,373459.2636967375,Significant Shortfall
C00579,V00134,King-Miller,Professional Services,2024-03-14,2027-03-14,0.181,Net 45,True,Active,3.0,604996.02,8,225058.04,49738.10163586684,0.082212279076,555257.9183641331,Significant Shortfall
C00580,V00453,Cardenas-Blevins,Logistics,2022-10-02,2026-10-01,0.204,Net 45,True,Expiring in 30 days,4.0,1059106.56,0,0.0,0.0,0.0,1059106.56,Unused Contract
C00581,V00453,Cardenas-Blevins,Logistics,2024-03-07,2027-03-07,0.16,Net 30,True,Active,3.0,1019018.73,7,98882.78,18834.8151910082,0.018483286555,1000183.9148089918,Significant Shortfall
C00582,V00045,"Johnston, Sanchez and Kennedy",IT Services,2024-03-09,2026-03-09,0.155,Net 60,False,Expired,2.0,691789.56,11,233323.77,42799.03481242281,0.061867130248,648990.5251875772,Significant Shortfall
C00583,V00461,"Gonzalez, Maynard and Morris",IT Services,2022-03-27,2025-03-26,0.1,Net 30,False,Expired,3.0,80041.38,6,309076.32,34341.81329899152,0.429050739742,45699.56670100848,Significant Shortfall
C00584,V00066,Ellis PLC,Professional Services,2022-11-25,2026-11-24,0.181,Net 30,True,Expiring in 90 days,4.0,1677499.92,18,419425.68,92693.58739875528,0.055256984691,1584806.3326012448,Significant Shortfall
C00585,V00284,Parrish-Griffith,Professional Services,2022-03-17,2024-03-16,0.067,Net 15,False,Expired,2.0,612592.06,0,0.0,0.0,0.0,612592.06,Unused Contract
C00586,V00284,Parrish-Griffith,Professional Services,2023-08-29,2027-08-28,0.211,Net 30,True,Active,4.0,402146.48,22,569972.86,152426.20213788177,0.379031546261,249720.2778621182,Significant Shortfall
C00587,V00086,Moore-Haynes,Logistics,2023-08-15,2026-08-14,0.109,Net 30,False,Expired,3.0,1000902.42,0,0.0,0.0,0.0,1000902.42,Unused Contract
C00588,V00086,Moore-Haynes,Logistics,2022-02-17,2025-02-16,0.235,Net 15,False,Expired,3.0,436283.85,2,36064.41,11078.60959040022,0.025393123285,425205.2404095998,Significant Shortfall
C00589,V00243,Taylor and Sons,IT Services,2023-07-24,2026-07-23,0.101,Net 60,False,Expired,3.0,1177675.02,4,63829.79,7171.08873627908,0.006089191513,1170503.9312637208,Significant Shortfall
C00590,V00243,Taylor and Sons,IT Services,2023-10-24,2025-10-23,0.127,Net 30,False,Expired,2.0,346001.64,5,133398.9,19406.2546018908,0.056087175199,326595.3853981092,Significant Shortfall
C00591,V00187,"Matthews, Smith and Hubbard",Logistics,2023-11-20,2026-11-19,0.086,Net 45,True,Expiring in 90 days,3.0,132015.78,10,211664.71,19915.93557350784,0.15086026514,112099.84442649216,Significant Shortfall
C00592,V00384,Jones Ltd,Professional Services,2023-01-27,2025-01-26,0.179,Net 15,False,Expired,2.0,126261.86,3,41526.21,9053.82655784937,0.071706741512,117208.03344215063,Significant Shortfall
C00593,V00384,Jones Ltd,Professional Services,2022-03-25,2024-03-24,0.173,Net 15,False,Expired,2.0,124124.72,0,0.0,0.0,0.0,124124.72,Unused Contract
C00594,V00160,Wilson-Herrera,Logistics,2022-03-28,2024-03-27,0.057,Net 60,False,Expired,2.0,89004.08,0,0.0,0.0,0.0,89004.08,Unused Contract
C00595,V00160,Wilson-Herrera,Logistics,2022-07-14,2025-07-13,0.054,Net 30,False,Expired,3.0,761621.04,4,85641.17,4888.60797574884,0.006418688191,756732.4320242512,Significant Shortfall
C00596,V00013,Delacruz Group,Raw Materials,2022-03-13,2025-03-12,0.103,Net 15,False,Expired,3.0,1059081.15,1,7313.1,839.7428109462,0.000792897514,1058241.4071890537,Significant Shortfall
C00597,V00013,Delacruz Group,Raw Materials,2023-06-25,2027-06-24,0.051,Net 15,True,Active,4.0,1426907.08,8,74230.37,3989.1979834886,0.002795695697,1422917.8820165114,Significant Shortfall
C00598,V00013,Delacruz Group,Raw Materials,2023-04-19,2026-04-18,0.137,Net 30,False,Expired,3.0,1270752.27,7,105333.13,16721.48186512776,0.013158726732,1254030.7881348722,Significant Shortfall
C00599,V00036,Dennis Inc,Raw Materials,2023-02-10,2025-02-09,0.127,Net 15,False,Expired,2.0,695476.08,2,36902.75,5368.441284073,0.007719088317,690107.638715927,Significant Shortfall
C00600,V00036,Dennis Inc,Raw Materials,2022-01-08,2024-01-08,0.163,Net 60,False,Expired,2.0,936341.34,0,0.0,0.0,0.0,936341.34,Unused Contract
C00601,V00029,Chavez Ltd,Capital Equipment,2022-11-09,2025-11-08,0.13,Net 30,False,Expired,3.0,959440.62,5,707188.18,105671.79675950766,0.110138964889,853768.8232404924,Significant Shortfall
C00602,V00171,Mcknight Inc,Professional Services,2022-04-20,2025-04-19,0.066,Net 60,False,Expired,3.0,705669.84,15,473234.99,33440.58836518188,0.047388433612,672229.2516348182,Significant Shortfall
C00603,V00143,"Barton, Jefferson and Burke",IT Services,2024-02-23,2026-02-22,0.161,Net 45,False,Expired,2.0,968162.7,5,148511.74,28498.67712912662,0.029435834627,939664.0228708733,Significant Shortfall
C00604,V00143,"Barton, Jefferson and Burke",IT Services,2023-09-25,2026-09-24,0.189,Net 60,True,Expiring in 30 days,3.0,1347797.22,5,66042.06,15390.81301690338,0.011419234873,1332406.4069830966,Significant Shortfall
C00605,V00399,Ward PLC,IT Services,2023-03-12,2026-03-11,0.197,Net 45,False,Expired,3.0,235716.15,11,236673.03,58062.99728997636,0.246325919077,177653.15271002363,Significant Shortfall
C00606,V00399,Ward PLC,IT Services,2022-07-28,2024-07-27,0.194,Net 15,False,Expired,2.0,601086.52,0,0.0,0.0,0.0,601086.52,Unused Contract
C00607,V00343,"Mitchell, Goodman and Cole",IT Services,2022-03-23,2026-03-22,0.179,Net 15,False,Expired,4.0,1019380.92,8,252209.47,54988.42291716759,0.053942958749,964392.4970828324,Significant Shortfall
C00608,V00222,Williams Inc,Professional Services,2024-01-05,2026-01-04,0.057,Net 30,False,Expired,2.0,74933.36,4,334168.27,20198.93040327049,0.269558583831,54734.42959672951,Significant Shortfall
C00609,V00222,Williams Inc,Professional Services,2022-04-05,2025-04-04,0.074,Net 15,False,Expired,3.0,1216442.46,4,70372.14,5623.69153970898,0.00462306416,1210818.768460291,Significant Shortfall
C00610,V00222,Williams Inc,Professional Services,2022-12-01,2026-11-30,0.08,Net 30,True,Expiring in 90 days,4.0,1175517.6,8,177897.58,15469.35482901676,0.013159611416,1160048.2451709833,Significant Shortfall
C00611,V00096,"Mcdaniel, Bentley and Mclaughlin",Marketing,2022-09-30,2024-09-29,0.148,Net 30,False,Expired,2.0,38681.74,1,3077.76,534.6343656192,0.013821362886,38147.1056343808,Significant Shortfall
C00612,V00052,"Kidd, Huff and Novak",Raw Materials,2022-12-15,2024-12-14,0.053,Net 60,False,Expired,2.0,640008.22,6,85155.59,4765.83554745831,0.007446522402,635242.3844525417,Significant Shortfall
C00613,V00241,Sloan-Raymond,Logistics,2024-01-11,2026-01-10,0.141,Net 30,False,Expired,2.0,187275.6,1,1128.56,185.24675215024,0.000989166513,187090.35324784977,Significant Shortfall
C00614,V00241,Sloan-Raymond,Logistics,2024-03-07,2026-03-07,0.073,Net 45,False,Expired,2.0,603077.86,4,110067.97,8667.70426587644,0.01437244648,594410.1557341235,Significant Shortfall
C00615,V00241,Sloan-Raymond,Logistics,2023-08-08,2025-08-07,0.211,Net 15,False,Expired,2.0,437687.24,0,0.0,0.0,0.0,437687.24,Unused Contract
C00616,V00485,Stark Inc,Marketing,2023-09-09,2027-09-08,0.159,Net 45,True,Active,4.0,670316.16,12,100211.4,18946.0316197188,0.028264321749,651370.1283802812,Significant Shortfall
C00617,V00379,"Coleman, Jordan and Carney",Marketing,2022-03-04,2026-03-03,0.085,Net 60,False,Expired,4.0,163914.88,4,29828.44,2770.947982217,0.016904798284,161143.932017783,Significant Shortfall
C00618,V00379,"Coleman, Jordan and Carney",Marketing,2023-05-29,2025-05-28,0.202,Net 60,False,Expired,2.0,184689.84,5,22745.59,5757.65561221088,0.031174728465,178932.1843877891,Significant Shortfall
C00619,V00179,"Heath, Jones and Hall",Professional Services,2023-07-11,2026-07-10,0.099,Net 45,False,Expired,3.0,885519.12,13,320169.03,35179.50482363439,0.03972754967,850339.6151763656,Significant Shortfall
C00620,V00179,"Heath, Jones and Hall",Professional Services,2022-05-30,2024-05-29,0.208,Net 15,False,Expired,2.0,639550.72,1,9636.56,2530.81374097528,0.003957174407,637019.9062590247,Significant Shortfall
C00621,V00042,Chapman Inc,Raw Materials,2022-11-16,2024-11-15,0.226,Net 30,False,Expired,2.0,99108.16,3,54133.84,15806.52175262976,0.159487591664,83301.63824737024,Significant Shortfall
C00622,V00042,Chapman Inc,Raw Materials,2022-07-14,2024-07-13,0.235,Net 60,False,Expired,2.0,712606.42,0,0.0,0.0,0.0,712606.42,Unused Contract
C00623,V00499,Good Group,IT Services,2023-11-13,2026-11-12,0.188,Net 60,True,Expiring in 60 days,3.0,333055.53,5,154038.04,35663.97976665576,0.107081181828,297391.55023334426,Significant Shortfall
C00624,V00499,Good Group,IT Services,2024-04-18,2028-04-17,0.14,Net 45,True,Active,4.0,508937.36,6,110664.7,18015.1837569606,0.035397644529,490922.1762430394,Significant Shortfall
C00625,V00422,"Griffith, Lee and Moore",Professional Services,2023-07-16,2025-07-15,0.169,Net 30,False,Expired,2.0,722854.78,9,92923.93,18897.88704915562,0.026143407462,703956.8929508444,Significant Shortfall
C00626,V00422,"Griffith, Lee and Moore",Professional Services,2023-02-08,2026-02-07,0.12,Net 45,False,Expired,3.0,36717.96,8,223621.07,30493.78219141052,0.830486829644,6224.17780858948,Underperforming
C00627,V00207,Campbell LLC,Raw Materials,2022-07-17,2026-07-16,0.245,Net 45,False,Expired,4.0,1253085.04,11,162332.13,52677.31366668243,0.042038099558,1200407.7263333176,Significant Shortfall
C00628,V00283,"Hoffman, Santiago and Jenkins",Logistics,2024-03-27,2026-03-27,0.105,Net 45,False,Expired,2.0,209844.62,2,35167.81,4125.83246674516,0.019661368811,205718.78753325483,Significant Shortfall
C00629,V00283,"Hoffman, Santiago and Jenkins",Logistics,2022-05-08,2025-05-07,0.15,Net 30,False,Expired,3.0,264846.6,0,0.0,0.0,0.0,264846.6,Unused Contract
C00630,V00255,Bass PLC,Professional Services,2022-04-23,2025-04-22,0.107,Net 60,False,Expired,3.0,668967.3,7,218435.27,26173.09513423883,0.039124625575,642794.2048657612,Significant Shortfall
C00631,V00413,"Johnson, Small and Gardner",Logistics,2023-10-28,2026-10-27,0.059,Net 45,True,Expiring in 60 days,3.0,1118412.81,3,51485.82,3228.12260854992,0.002886342663,1115184.6873914502,Significant Shortfall
C00632,V00413,"Johnson, Small and Gardner",Logistics,2022-11-17,2024-11-16,0.207,Net 30,False,Expired,2.0,495360.16,0,0.0,0.0,0.0,495360.16,Unused Contract
C00633,V00005,Cole LLC,Professional Services,2023-01-27,2025-01-26,0.194,Net 60,False,Expired,2.0,600852.52,2,26572.14,6395.77563057846,0.010644501633,594456.7443694215,Significant Shortfall
C00634,V00257,Foley Inc,Raw Materials,2023-12-22,2026-12-21,0.096,Net 45,True,Active,3.0,191895.33,7,66516.39,7063.6874159691,0.036810105884,184831.6425840309,Significant Shortfall
C00635,V00257,Foley Inc,Raw Materials,2022-08-14,2024-08-13,0.097,Net 45,False,Expired,2.0,424343.54,1,12347.86,1326.40356501632,0.003125777678,423017.1364349837,Significant Shortfall
C00636,V00449,Grant-Walker,Office Supplies,2023-08-11,2025-08-10,0.065,Net 30,False,Expired,2.0,593390.42,8,41818.22,2907.14900162374,0.004899217958,590483.2709983763,Significant Shortfall
C00637,V00101,"Adkins, Thompson and Carroll",Logistics,2022-08-15,2024-08-14,0.093,Net 45,False,Expired,2.0,617244.88,0,0.0,0.0,0.0,617244.88,Unused Contract
C00638,V00101,"Adkins, Thompson and Carroll",Logistics,2023-07-02,2026-07-01,0.125,Net 45,False,Expired,3.0,702878.07,2,57066.93,8152.41857958099,0.011598624182,694725.651420419,Significant Shortfall
C00639,V00101,"Adkins, Thompson and Carroll",Logistics,2023-10-19,2026-10-18,0.245,Net 45,True,Expiring in 60 days,3.0,327250.02,2,8928.57,2897.35052749527,0.008853629795,324352.66947250476,Significant Shortfall
C00640,V00227,Byrd-Moore,Logistics,2022-09-17,2026-09-16,0.062,Net 15,True,Expiring in 30 days,4.0,307542.92,5,85493.22,5650.93778051082,0.018374468775,301891.9822194892,Significant Shortfall
C00641,V00430,"Cole, Pierce and Bryan",IT Services,2024-05-07,2026-05-07,0.202,Net 60,False,Expired,2.0,235456.5,11,285942.23,72381.36646829535,0.307408657091,163075.13353170463,Significant Shortfall
C00642,V00430,"Cole, Pierce and Bryan",IT Services,2022-01-25,2026-01-24,0.081,Net 45,False,Expired,4.0,1597348.2,6,210902.3,18588.7772941486,0.011637273134,1578759.4227058515,Significant Shortfall
C00643,V00214,"Rivera, Garcia and Kirk",Raw Materials,2024-02-11,2028-02-10,0.221,Net 15,True,Active,4.0,209489.68,4,67251.7,19079.1086957299,0.091074217574,190410.5713042701,Significant Shortfall
C00644,V00214,"Rivera, Garcia and Kirk",Raw Materials,2024-03-08,2026-03-08,0.168,Net 60,False,Expired,2.0,840249.24,4,25193.53,5087.15509809181,0.006054340612,835162.0849019082,Significant Shortfall
C00645,V00172,Obrien-Gibbs,IT Services,2022-07-07,2025-07-06,0.197,Net 60,False,Expired,3.0,392581.65,6,150632.1,36954.5749005852,0.09413220129,355627.0750994148,Significant Shortfall
C00646,V00099,"Parker, Ortiz and Powell",Logistics,2023-07-07,2025-07-06,0.228,Net 45,False,Expired,2.0,599936.2,2,14437.52,4263.93078348576,0.007107307049,595672.2692165142,Significant Shortfall
C00647,V00099,"Parker, Ortiz and Powell",Logistics,2022-06-21,2026-06-20,0.23,Net 30,False,Expired,4.0,858832.84,3,56834.18,16976.44339359982,0.019766877328,841856.3966064001,Significant Shortfall
C00648,V00293,"Moreno, Bennett and Chavez",Capital Equipment,2022-12-23,2025-12-22,0.197,Net 15,False,Expired,3.0,771198.0,6,620073.18,152122.56069027816,0.197254869295,619075.4393097218,Significant Shortfall
C00649,V00216,Jones LLC,Marketing,2023-08-12,2026-08-11,0.212,Net 30,False,Expired,3.0,1054080.66,4,26358.48,7091.36771586984,0.00672753802,1046989.2922841301,Significant Shortfall
C00650,V00216,Jones LLC,Marketing,2023-12-16,2026-12-15,0.149,Net 30,True,Expiring in 90 days,3.0,152144.55,4,25173.39,4407.56183120748,0.028969567633,147736.9881687925,Significant Shortfall
C00651,V00062,"Williams, Miller and Sandoval",Office Supplies,2023-12-25,2026-12-24,0.24,Net 60,True,Active,3.0,225086.64,17,84565.99,26705.04950038926,0.118643423263,198381.59049961073,Significant Shortfall
C00652,V00062,"Williams, Miller and Sandoval",Office Supplies,2022-08-07,2024-08-06,0.18,Net 15,False,Expired,2.0,108914.92,1,680.43,149.36268284385,0.001371370266,108765.55731715616,Significant Shortfall
C00653,V00048,"Garcia, Powell and Morgan",Facilities,2022-12-18,2024-12-17,0.191,Net 30,False,Expired,2.0,860763.66,0,0.0,0.0,0.0,860763.66,Unused Contract
C00654,V00048,"Garcia, Powell and Morgan",Facilities,2022-08-08,2025-08-07,0.143,Net 15,False,Expired,3.0,233777.16,3,16391.28,2735.06773242432,0.011699465133,231042.09226757567,Significant Shortfall
C00655,V00033,"Sellers, George and Burns",Professional Services,2023-08-05,2026-08-04,0.175,Net 30,False,Expired,3.0,1064736.03,8,125207.23,26559.10937876276,0.024944313549,1038176.9206212373,Significant Shortfall
C00656,V00268,Baker and Sons,Raw Materials,2022-03-06,2024-03-05,0.127,Net 30,False,Expired,2.0,696935.62,0,0.0,0.0,0.0,696935.62,Unused Contract
C00657,V00268,Baker and Sons,Raw Materials,2024-03-20,2027-03-20,0.135,Net 45,True,Active,3.0,426590.4,7,75633.72,11804.10657735408,0.02767082095,414786.29342264595,Significant Shortfall
C00658,V00268,Baker and Sons,Raw Materials,2022-01-11,2024-01-11,0.174,Net 30,False,Expired,2.0,348980.78,0,0.0,0.0,0.0,348980.78,Unused Contract
C00659,V00328,Mccormick Ltd,Raw Materials,2022-11-25,2025-11-24,0.228,Net 60,False,Expired,3.0,193120.83,7,95982.22,28347.08055990936,0.146784169061,164773.74944009064,Significant Shortfall
C00660,V00328,Mccormick Ltd,Raw Materials,2022-10-16,2025-10-15,0.174,Net 45,False,Expired,3.0,567389.58,2,69158.39,14568.47440493767,0.025676316447,552821.1055950624,Significant Shortfall
C00661,V00201,Murray Inc,IT Services,2022-12-19,2024-12-18,0.162,Net 45,False,Expired,2.0,778104.0,0,0.0,0.0,0.0,778104.0,Unused Contract
C00662,V00201,Murray Inc,IT Services,2024-02-04,2027-02-03,0.098,Net 15,True,Active,3.0,196929.78,5,71995.22,7822.097065189,0.03972023462,189107.682934811,Significant Shortfall
C00663,V00447,"Peterson, Gomez and Ingram",IT Services,2023-01-19,2027-01-18,0.224,Net 45,True,Active,4.0,1417573.48,5,152782.56,44102.18229639264,0.031111037924,1373471.2977036075,Significant Shortfall
C00664,V00447,"Peterson, Gomez and Ingram",IT Services,2023-05-13,2026-05-12,0.121,Net 15,False,Expired,3.0,423016.05,5,205438.7,28279.9576149636,0.066853155134,394736.0923850364,Significant Shortfall
C00665,V00028,"Potter, Mack and Peterson",Raw Materials,2022-06-07,2024-06-06,0.125,Net 30,False,Expired,2.0,463362.44,0,0.0,0.0,0.0,463362.44,Unused Contract
C00666,V00425,Williams-Campbell,Raw Materials,2023-03-06,2027-03-05,0.186,Net 60,True,Active,4.0,1084396.72,4,42654.06,9746.50513183974,0.008987951505,1074650.2148681602,Significant Shortfall
C00667,V00425,Williams-Campbell,Raw Materials,2024-06-18,2027-06-18,0.174,Net 30,True,Active,3.0,1205858.67,3,32249.41,6793.45924853573,0.005633710996,1199065.2107514644,Significant Shortfall
C00668,V00231,Haney-Phillips,Professional Services,2022-03-08,2025-03-07,0.067,Net 45,False,Expired,3.0,604303.29,3,59836.23,4296.92111340903,0.007110537349,600006.3688865909,Significant Shortfall
C00669,V00261,Williams LLC,Facilities,2023-06-20,2025-06-19,0.072,Net 45,False,Expired,2.0,290423.88,8,80683.66,6259.93914627762,0.021554491822,284163.9408537224,Significant Shortfall
C00670,V00289,"Leonard, Hawkins and Lynch",Facilities,2022-01-13,2024-01-13,0.154,Net 60,False,Expired,2.0,634730.68,0,0.0,0.0,0.0,634730.68,Unused Contract
C00671,V00289,"Leonard, Hawkins and Lynch",Facilities,2022-07-16,2025-07-15,0.244,Net 45,False,Expired,3.0,825909.39,11,69723.44,22503.33250411112,0.027246732846,803406.0574958889,Significant Shortfall
